U_uav_log10_real,U_met_log10_real,U_uav_log10_imag,U_met_log10_imag,f_uav,f_met
5.14133424572298,5.07964667112526,0,0,0,0
3.82975591141809,3.80109069255282,0.864219226826643,0.894949689263629,0.000610258444451225,0.000610258444451225
3.72399003162172,3.64223951402134,1.11360574302452,1.16617027519869,0.00122051688890245,0.00122051688890245
3.46746138021666,3.45805532675088,0.159266000930544,0.181288210832863,0.00183077533335368,0.00183077533335368
3.4673975815577,3.3761980984123,0.0392000667754048,0.128046235633819,0.0024410337778049,0.0024410337778049
3.52530793138351,3.43897407025663,0.608952468267261,0.677727178326145,0.00305129222225613,0.00305129222225613
3.28227275865026,3.15234578815441,0.411917312132354,0.448676841701304,0.00366155066670735,0.00366155066670735
3.51940977388491,3.491543944241,0.290710160540561,0.279718309238204,0.00427180911115858,0.00427180911115858
2.80313205550817,2.5727519793665,1.04641517199198,0.984448242548374,0.0048820675556098,0.0048820675556098
3.34972147750163,3.20704072957462,1.0966953219741,1.12606320857799,0.00549232600006103,0.00549232600006103
2.77404687689289,2.88755721872064,-0.0205858088065406,-0.0208761038092783,0.00610258444451225,0.00610258444451225
3.3215786556911,3.29955706400822,0.493266839240047,0.544313107957975,0.00671284288896348,0.00671284288896348
3.32971774535452,3.25726059355769,0.558356385336887,0.625956964164603,0.0073231013334147,0.0073231013334147
2.95337808988285,2.86930776307285,1.33215864143067,-1.10994517197732,0.00793335977786593,0.00793335977786593
3.3874647928252,3.31468763947015,0.717971860243764,0.787917732729104,0.00854361822231715,0.00854361822231715
2.89046286033449,2.74779660978618,1.24317689073271,1.23683479261643,0.00915387666676838,0.00915387666676838
2.86171588299735,2.42554424971594,-0.845288688994357,-0.619197019396687,0.0097641351112196,0.0097641351112196
3.16177978033767,3.18797312585004,0.977089527023762,1.01068389100468,0.0103743935556708,0.0103743935556708
3.15801300244802,3.14783400684681,0.43790872623151,0.492218603273904,0.0109846520001221,0.0109846520001221
3.41529045274075,3.32026753717692,1.03967338295609,1.15296295521647,0.0115949104445733,0.0115949104445733
2.67752389289734,2.66991232131462,1.32961942923277,-1.20932148164016,0.0122051688890245,0.0122051688890245
2.43624934408103,2.42619284885013,-0.8356441326438,-0.784540197133984,0.0128154273334757,0.0128154273334757
3.06779619589556,2.98113594093825,0.443250910092215,0.497375815758673,0.013425685777927,0.013425685777927
2.83646674352889,2.74779847098023,-1.31198969173596,-1.07262982390879,0.0140359442223782,0.0140359442223782
3.04800514731726,3.09723300210132,-0.306018512456407,-0.195549064388128,0.0146462026668294,0.0146462026668294
3.13826200317335,3.07799301808358,0.891382245648094,0.942840534921141,0.0152564611112806,0.0152564611112806
2.86563585615893,2.81709818593227,0.219025617956133,0.259526073360072,0.0158667195557319,0.0158667195557319
3.2021819410869,3.14462095108088,-0.0801453416361341,0.0675962132989702,0.0164769780001831,0.0164769780001831
3.20043385886052,3.15492210531837,0.605114797426623,0.725550227019664,0.0170872364446343,0.0170872364446343
2.46918903515225,2.39462076388929,-0.433886946112303,-0.036570669485664,0.0176974948890855,0.0176974948890855
2.87377633718752,2.86442674653009,0.29117774720898,0.366113757320205,0.0183077533335368,0.0183077533335368
2.83813453693364,2.90341781705194,0.588659192012024,0.632719604309653,0.018918011777988,0.018918011777988
