U_uav_log10_real,U_met_log10_real,U_uav_log10_imag,U_met_log10_imag,f_uav,f_met
4.95619497311365,4.87742406960696,0,0,0,0
3.85525217459558,3.78361902062749,-0.9103669589196,-0.885791667881971,0.000634558030331874,0.000634558030331874
3.75025042946996,3.67918283920228,-0.469141357143978,-0.448509448483702,0.00126911606066375,0.00126911606066375
3.34017763675814,3.20937605009306,-0.446258029654615,-0.402910941399632,0.00190367409099562,0.00190367409099562
3.52083007335438,3.46878071302783,-0.791437980210152,-0.740175325726165,0.0025382321213275,0.0025382321213275
3.56875427884213,3.50407095990627,-0.794972152128125,-0.697856791529519,0.00317279015165937,0.00317279015165937
3.22623589275217,3.26319769549129,-1.16340283115204,-1.16340780042916,0.00380734818199124,0.00380734818199124
3.24109675719927,2.99172758262875,-0.046965606764954,-0.142915435032199,0.00444190621232312,0.00444190621232312
2.78093084370821,2.94463497782177,-0.998043295020406,-0.85835687689166,0.00507646424265499,0.00507646424265499
2.93911000481601,2.80071045335883,1.32496840815638,-1.33849506357529,0.00571102227298686,0.00571102227298686
3.33723864153116,3.26492620229305,-1.1894070862142,-1.22114470974807,0.00634558030331874,0.00634558030331874
2.28320487566508,2.57854289580076,-0.355138188297099,-1.00701636963893,0.00698013833365061,0.00698013833365061
2.86632120518124,2.90185455022742,-0.669264059622974,-1.06766249168692,0.00761469636398249,0.00761469636398249
2.42366384080279,2.65369659882446,0.514644511683525,0.710676264987756,0.00824925439431436,0.00824925439431436
3.0524683836953,2.9600408387748,-1.11516498089854,-1.03550212360866,0.00888381242464623,0.00888381242464623
2.89620676387203,2.6812741423455,-0.140090034475426,0.272281142108788,0.00951837045497811,0.00951837045497811
2.73503317865821,2.81972592052177,0.813781036471268,0.773627432986316,0.01015292848531,0.01015292848531
2.89992353785448,2.95938534237806,-1.1790174574475,-1.18029853853468,0.0107874865156419,0.0107874865156419
2.79107834140569,2.07399837201845,-0.875385353428524,-0.323069272215851,0.0114220445459737,0.0114220445459737
2.68639823412542,2.83872873864339,0.662673424797885,0.410675930121231,0.0120566025763056,0.0120566025763056
3.08508487529846,3.08753751484491,0.745763233222336,0.7477486855472,0.0126911606066375,0.0126911606066375
3.27539785846642,3.24721484236051,-0.00767014713801944,0.0664493962747329,0.0133257186369694,0.0133257186369694
3.14787484544437,2.96167666363671,0.154221726363795,0.112888409027676,0.0139602766673012,0.0139602766673012
2.86234529223811,2.92174462868828,-0.55697092808662,-0.529542443847853,0.0145948346976331,0.0145948346976331
2.10054634765467,2.79694027419509,1.27040034261167,-1.18242966551568,0.015229392727965,0.015229392727965
3.08612151249939,3.00692953045003,-0.595988881484633,-0.567766889420841,0.0158639507582968,0.0158639507582968
2.49062089943015,2.25996878017007,-0.979953916691192,-0.315760369650411,0.0164985087886287,0.0164985087886287
2.66225350054791,2.31048126127982,-0.260537558008571,-0.390331258610124,0.0171330668189606,0.0171330668189606
2.50649719663473,2.45065486489626,0.760796255061541,1.30178153158161,0.0177676248492925,0.0177676248492925
2.67777571070925,2.89847982424937,-1.08585805866121,-1.0543791701373,0.0184021828796243,0.0184021828796243
2.87548518207993,2.85610760135535,0.314474185159211,0.652251988713894,0.0190367409099562,0.0190367409099562
2.93962712118949,2.92708733305719,-0.455607884735267,-0.190563013056724,0.0196712989402881,0.0196712989402881
2.86476308895096,2.34171118907307,-0.617444786865285,-0.530416973709978,0.02030585697062,0.02030585697062
3.05402293315817,2.75298006141464,-0.907571035730165,-0.612180119641246,0.0209404150009518,0.0209404150009518
2.58826258320502,2.30209665489149,1.1242734732876,1.03506274407818,0.0215749730312837,0.0215749730312837
2.7618966673467,2.24742053674191,-0.627570242763978,-0.160573539597715,0.0222095310616156,0.0222095310616156
2.77445507312383,2.57810268894853,-0.898700836223197,-0.525975678787981,0.0228440890919475,0.0228440890919475
2.87417936036911,2.76039545873081,-0.754757080055353,-0.52249521667494,0.0234786471222793,0.0234786471222793
2.62299201853042,2.64079130431344,0.33405639868123,0.588453270542589,0.0241132051526112,0.0241132051526112
2.63321110248924,2.70055382554473,-0.481952335170338,-0.295080860206174,0.0247477631829431,0.0247477631829431
2.55272813850447,2.7130817846432,-1.08543376715016,-0.723016595110983,0.025382321213275,0.025382321213275
2.56356186239257,2.83249464594178,0.828454421259199,-1.26656112802516,0.0260168792436068,0.0260168792436068
2.73163039571129,2.65402465368719,0.714315698104358,0.952896537900371,0.0266514372739387,0.0266514372739387
2.5726596578704,2.54627053218275,0.731863158080989,1.11367936735965,0.0272859953042706,0.0272859953042706
2.77997942425738,2.53104496148845,-0.304907579464376,-0.270011232240705,0.0279205533346025,0.0279205533346025
2.59933902425677,2.4474386881239,-0.623353909618029,-0.72874210515071,0.0285551113649343,0.0285551113649343
2.3678977893062,1.96207339736068,-0.800860998977765,-0.314873552284863,0.0291896693952662,0.0291896693952662
2.42010145735715,2.71758087478362,0.130448913899075,0.686977134738634,0.0298242274255981,0.0298242274255981
2.44744426621492,2.23222762610523,-0.359358822195042,-0.198678700957047,0.0304587854559299,0.0304587854559299
2.69666911221643,2.539163976503,0.0726847710811725,0.464695785588686,0.0310933434862618,0.0310933434862618
2.3682238039017,1.95609636791047,1.17263054783165,0.53000988222227,0.0317279015165937,0.0317279015165937
2.6609598407281,2.64979778669183,0.0786406798620889,0.411172584790648,0.0323624595469256,0.0323624595469256
2.15196736278297,2.49154329321448,-0.69572210513067,-0.817429778900357,0.0329970175772574,0.0329970175772574
2.44855828245304,2.52458696520246,-1.25787701271458,-0.563390447140299,0.0336315756075893,0.0336315756075893
2.62996483858659,2.3741975833,0.931222796676634,-0.967177043123423,0.0342661336379212,0.0342661336379212
2.73480216818785,2.61706855425933,-0.795275569692612,-0.278367692215514,0.0349006916682531,0.0349006916682531
